CONSECUTIVO,ID_ENCUESTA,CE_ACCESSIBILITY,CE_CSAT,CE_VALUEFORMONEY,EM_IMMEDIATEATTENTION,EM_NURSING,EM_DOCTOR,EM_OVERALL,AD_TIME,AD_TARRIFFPACKAGESEXPLAINATION,AD_STAFFATTITUDE,INR_ROOMCLEANLINESS,INR_ROOMPEACE,INR_ROOMEQUIPMENT,INR_ROOMAMBIENCE,FNB_FOODQUALITY,FNB_FOODDELIVERYTIME,FNB_DIETICIAN,FNB_STAFFATTITUDE,AE_ATTENDEECARE,AE_PATIENTSTATUSINFO,AE_ATTENDEEFOOD,DOC_TREATMENTEXPLAINATION,DOC_ATTITUDE,DOC_VISITS,DOC_TREATMENTEFFECTIVENESS,NS_CALLBELLRESPONSE,NS_NURSESATTITUDE,NS_NURSEPROACTIVENESS,NS_NURSEPATIENCE,OVS_OVERALLSTAFFATTITUDE,OVS_OVERALLSTAFFPROMPTNESS,OVS_SECURITYATTITUDE,DP_DISCHARGETIME,DP_DISCHARGEQUERIES,DP_DISCHARGEPROCESS,DIASINTERNADO,SCORENPS,NPS
921,22955,3,3,3,4,4,4,4,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,3,1,8,Passive
922,70524,4,4,4,4,4,4,4,4,4,3,4,3,4,4,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,9,10,Promotor
923,93949,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
924,70529,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,2,10,Promotor
925,70528,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,4,4,4,3,9,Promotor
926,4840,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
927,71921,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,0,10,Promotor
928,11999,4,4,3,4,4,4,4,2,2,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9,Promotor
929,14169,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,Promotor
930,11990,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
931,11997,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,10,Promotor
932,11996,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,1,5,Detractor
933,90801,4,3,3,4,4,4,4,4,3,4,3,4,3,3,3,3,4,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,9,8,Passive
934,62494,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
935,88972,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,Promotor
936,90183,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,5,10,Promotor
937,33935,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,5,Detractor
938,11194,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,8,Passive
939,11197,3,3,3,4,4,4,4,3,3,3,3,2,3,3,3,3,2,3,3,3,2,4,4,4,4,3,3,3,3,4,4,4,3,3,3,2,10,Promotor
940,71071,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,3,3,11,10,Promotor
941,14348,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,3,3,3,3,1,7,Passive
942,43451,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,3,4,3,3,3,3,4,3,3,3,3,3,0,10,Promotor
943,38052,4,3,4,4,4,4,4,4,4,4,3,2,3,3,3,4,4,4,3,3,2,4,4,3,3,4,4,4,4,4,4,4,2,4,3,15,9,Promotor
944,20378,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
945,34925,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,7,Passive
946,20370,2,3,3,4,4,4,4,3,3,3,3,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,8,Passive
947,27413,4,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,4,4,4,3,4,3,3,3,3,3,0,9,Promotor
948,34922,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
949,83204,3,4,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,10,8,Passive
950,85914,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,9,8,Passive
951,41714,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,9,Promotor
952,91296,3,3,3,4,4,4,4,4,3,4,3,3,3,3,2,3,3,3,4,3,3,4,4,4,4,4,4,4,3,4,3,3,3,3,3,1,7,Passive
953,91299,4,4,4,4,4,4,4,3,4,3,2,3,4,2,3,3,3,3,3,4,3,4,4,4,4,3,4,4,4,3,3,3,3,4,3,20,7,Passive
954,95742,4,3,3,4,4,3,4,3,2,2,3,3,4,3,3,3,3,3,4,3,2,3,3,3,3,4,4,4,4,4,4,3,3,3,3,7,7,Passive
955,15690,4,4,3,4,4,4,4,4,3,3,4,4,4,4,2,2,2,3,3,4,2,3,3,3,3,4,4,4,4,4,4,4,1,4,2,3,8,Passive
956,15691,4,4,3,4,4,4,4,3,3,3,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,Promotor
957,29519,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
958,93665,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,9,Promotor
959,36393,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,Promotor
960,12420,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,3,3,3,3,3,3,4,4,4,4,5,10,Promotor
961,30912,2,3,2,4,4,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,8,Passive
962,15344,3,3,2,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,2,9,Promotor
963,12425,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,6,Detractor
964,27060,3,4,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
965,82133,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,8,Passive
966,27065,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
967,64142,4,3,3,4,4,4,4,3,3,1,4,2,3,2,1,1,3,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,8,Passive
968,31068,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,9,Promotor
969,7733,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,9,Promotor
970,89824,4,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,6,Detractor
971,91837,4,3,3,4,4,4,4,1,3,2,4,3,4,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,10,Promotor
972,72573,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,6,10,Promotor
973,91833,3,3,2,4,4,4,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,9,Promotor
974,54181,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,Passive
975,55090,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,9,Promotor
976,78941,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,7,Passive
977,54183,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,Promotor
978,59484,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,10,Promotor
979,39099,3,3,3,2,3,4,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,4,4,3,4,3,4,9,Promotor
980,73996,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,9,Promotor
981,39092,4,4,4,4,4,4,4,4,4,4,2,3,2,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,8,Passive
982,55396,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,10,Promotor
983,50115,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,9,Promotor
984,62098,4,3,3,4,4,4,4,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,2,2,2,2,8,Passive
985,65615,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,9,Promotor
986,89291,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
987,22134,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,6,8,Passive
988,22137,4,3,3,4,4,4,3,3,2,2,4,2,2,2,3,1,2,3,2,2,2,3,4,3,4,3,4,3,3,4,3,3,1,1,1,2,8,Passive
989,26338,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,9,Promotor
990,13776,3,3,2,4,4,4,4,3,4,4,4,4,4,4,4,2,3,4,3,3,2,4,3,2,3,2,3,3,3,3,3,4,1,1,1,3,8,Passive
991,26331,3,3,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,8,Passive
992,26334,4,3,3,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,5,7,Passive
993,5781,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
994,5783,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
995,82861,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
996,75348,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,9,Promotor
997,94247,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,4,4,3,3,3,5,10,Promotor
998,94243,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,9,Promotor
999,90405,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,Promotor
1000,25205,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
1001,55892,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,8,Passive
1002,17105,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,5,Detractor
1003,17107,3,2,2,4,4,4,4,3,3,3,3,3,2,2,1,1,2,2,2,2,1,2,2,2,2,2,3,3,3,3,3,3,2,3,3,2,1,Detractor
1004,98227,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,3,4,3,3,3,2,4,3,3,1,1,1,3,8,Passive
1005,98221,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,0,10,Promotor
1006,36245,2,3,3,4,3,4,4,4,3,3,3,3,4,3,4,2,3,3,3,3,4,4,4,3,4,2,3,2,3,3,2,3,3,3,3,4,8,Passive
1007,36243,4,3,3,4,4,4,4,4,3,4,3,3,3,3,3,4,4,3,3,3,3,4,3,4,4,4,4,4,3,4,3,3,3,3,3,3,8,Passive
1008,49011,3,3,3,4,4,4,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,1,2,2,1,8,Passive
1009,21812,4,4,4,4,4,4,4,4,4,4,1,2,3,2,2,1,2,2,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
1010,85361,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,Passive
1011,80794,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
1012,80796,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,Promotor
1013,16853,4,3,3,4,4,4,4,3,3,3,3,3,3,2,2,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,6,7,Passive
1014,12165,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,6,Detractor
1015,12167,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,3,3,3,0,9,Promotor
1016,12166,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
1017,12161,2,3,1,3,2,3,3,3,2,3,2,2,3,1,2,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,2,1,Detractor
1018,46598,2,3,2,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,7,Passive
1019,12162,4,4,4,4,4,4,3,4,3,4,3,4,3,3,4,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
1020,46594,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,Promotor
1021,29771,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,10,Promotor
1022,12168,4,3,3,4,4,4,4,4,3,4,3,3,3,3,1,3,2,4,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
1023,46593,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
1024,59726,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,Passive
1025,59727,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,15,9,Promotor
1026,95627,3,3,2,3,3,3,3,4,4,4,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,Detractor
1027,39651,3,3,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,2,10,Promotor
1028,29213,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
1029,39657,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
1030,63152,3,3,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,9,Promotor
1031,37599,4,4,4,4,4,4,4,2,3,2,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,10,Promotor
1032,37598,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
1033,8909,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
1034,54918,4,4,3,4,4,4,4,3,2,3,1,1,3,2,3,3,2,3,3,3,2,3,3,3,3,3,4,3,3,3,2,3,4,3,3,4,8,Passive
1035,37040,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
1036,54912,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,11,10,Promotor
1037,8900,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,8,Passive
1038,18815,4,4,4,4,4,4,4,4,3,4,3,1,2,3,2,2,2,3,3,3,2,4,4,4,4,4,4,3,3,3,4,3,2,2,2,4,10,Promotor
1039,33031,4,3,3,4,4,4,4,3,3,3,3,3,3,2,4,3,3,4,4,3,2,4,4,4,4,4,4,3,3,3,3,3,4,4,4,1,8,Passive
1040,49299,3,4,3,4,4,4,4,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,2,3,3,4,4,4,3,3,3,2,2,2,4,7,Passive
1041,30210,3,3,3,4,4,4,4,2,3,3,4,4,3,3,1,2,2,3,2,2,1,4,4,4,4,4,4,4,4,3,3,2,2,2,2,5,10,Promotor
1042,44192,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
1043,37002,3,4,3,4,4,4,4,3,2,3,3,3,3,3,2,2,3,3,3,3,2,4,4,4,3,4,4,4,4,3,3,4,3,2,2,2,5,Detractor
1044,80932,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9,Promotor
1045,37626,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,10,Promotor
1046,81027,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,10,Promotor
1047,49293,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,Passive
1048,68087,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,Promotor
1049,84230,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
1050,83016,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
1051,83015,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,9,Promotor
1052,85748,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,5,Detractor
1053,71485,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,10,Promotor
1054,26682,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
1055,78885,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,9,Promotor
1056,50341,3,3,3,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,1,2,1,4,4,3,3,3,4,3,3,3,3,3,2,3,3,3,5,Detractor
1057,66258,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,2,2,2,1,1,1,1,1,1,4,3,Detractor
1058,28033,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9,Promotor
1059,50083,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,9,Promotor
1060,47946,4,3,3,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,8,Passive
1061,14755,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,Promotor
1062,28038,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,Passive
1063,14751,4,3,3,4,4,4,4,2,3,3,4,3,3,3,3,4,4,4,3,3,1,4,4,4,4,4,4,3,3,3,3,4,1,3,3,5,9,Promotor
1064,14752,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,10,Promotor
1065,76063,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
1066,34247,2,3,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,8,Passive
1067,76065,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,9,Promotor
1068,5793,4,4,2,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,3,3,1,6,Detractor
1069,76069,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,Promotor
1070,45776,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
1071,77224,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,7,9,Promotor
1072,76285,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,3,3,2,3,3,3,3,4,4,4,7,8,Passive
1073,35371,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,Promotor
1074,35370,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,9,Promotor
1075,35377,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
1076,73504,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,2,10,Promotor
1077,47365,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,9,Promotor
1078,47364,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,9,Promotor
1079,89507,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
